DateTime,high,low,open,close,volumeto,ETH,SP500,Russell_2000,Crude_oil,Gold,Silver,EUR/USD,Treasury Yield 10 Years,USD/JPY,wiki_Bitcoin,wiki_Cryptocurrency,wiki_Coinbase
2017-09-13,4174.58,3752.01,4158.92,3870.29,728385231.78,275.84,2498.3701171875,1426.8900146484375,49.29999923706055,1323.4000244140625,17.77199935913086,1.1974613666534424,2.194999933242798,110.22599792480469,23563,5672,898
2017-09-14,3930.69,3218.98,3870.29,3243.08,1118258889.56,223.14,2495.6201171875,1425.02001953125,49.88999938964844,1324.699951171875,17.697999954223633,1.1890605688095093,2.197000026702881,110.51499938964844,20918,5328,837
2017-09-15,3824.43,2979.88,3243.08,3713.76,1519153953.02,259.57,2500.22998046875,1431.7099609375,49.88999938964844,1320.4000244140625,17.611000061035156,1.1921650171279907,2.2019999027252197,109.91899871826172,19610,4988,932
2017-09-18,4122.75,3689.0,3689.61,4100.28,586938661.3,297.53,2503.8701171875,1441.0799560546875,49.90999984741211,1306.300048828125,17.070999145507812,1.193716287612915,2.2290000915527344,111.1969985961914,18101,6280,911
2017-09-19,4120.71,3852.22,4100.28,3907.96,488897829.62,283.0,2506.64990234375,1440.4000244140625,49.47999954223633,1306.199951171875,17.19499969482422,1.1959290504455566,2.243000030517578,111.49600219726562,17045,5519,815
2017-09-20,4053.04,3846.76,3907.96,3882.16,342438072.5,283.56,2508.239990234375,1445.4200439453125,50.40999984741211,1312.0,17.250999450683594,1.199256420135498,2.2769999504089355,111.5780029296875,15564,5068,757
2017-09-21,3912.79,3576.54,3882.16,3617.27,543570164.08,257.77,2500.60009765625,1444.1800537109375,50.54999923706055,1290.5999755859375,16.937000274658203,1.1872113943099976,2.2780001163482666,112.5459976196289,13890,4625,730
2017-09-22,3753.51,3505.81,3617.27,3600.83,414612501.81,262.94,2502.219970703125,1450.780029296875,50.65999984741211,1293.300048828125,16.902999877929688,1.194557547569275,2.26200008392334,112.4520034790039,12571,4047,598
2017-09-25,3971.5,3665.67,3667.52,3932.83,386674961.65,294.89,2496.659912109375,1451.9599609375,52.220001220703125,1306.800048828125,17.05900001525879,1.1927196979522705,2.2200000286102295,112.44400024414062,12387,4504,609
2017-09-26,3982.31,3858.75,3932.83,3892.7,248481868.86,288.64,2496.840087890625,1456.8599853515625,51.880001068115234,1297.0,16.804000854492188,1.185564637184143,2.2290000915527344,111.76100158691406,12867,5080,609
2017-09-27,4232.35,3882.08,3892.7,4212.2,480358673.93,309.97,2507.0400390625,1484.81005859375,52.13999938964844,1283.4000244140625,16.74799919128418,1.1786059141159058,2.309000015258789,112.37699890136719,13593,5194,609
2017-09-28,4274.64,4112.88,4212.2,4195.65,386909537.01,302.77,2510.06005859375,1488.7900390625,51.560001373291016,1285.5,16.773000717163086,1.1749638319015503,2.309000015258789,112.86000061035156,12025,4758,656
2017-09-29,4237.51,4030.37,4195.65,4172.79,404599756.28,292.58,2519.360107421875,1490.8599853515625,51.66999816894531,1281.5,16.60700035095215,1.178175449371338,2.3259999752044678,112.46700286865234,11609,4217,596
2017-10-02,4477.38,4364.67,4403.09,4401.32,314621927.61,296.81,2529.1201171875,1509.469970703125,50.58000183105469,1272.699951171875,16.584999084472656,1.1807351112365723,2.3369998931884766,112.63800048828125,12156,4551,628
2017-10-03,4435.99,4230.73,4401.32,4314.18,353046057.47,291.81,2534.580078125,1511.969970703125,50.41999816894531,1271.5,16.58099937438965,1.173378348350525,2.3340001106262207,112.7699966430664,12726,4910,641
2017-10-04,4355.29,4183.57,4314.18,4218.66,272424730.47,291.68,2537.739990234375,1507.760009765625,49.97999954223633,1273.699951171875,16.562999725341797,1.1747568845748901,2.3299999237060547,112.8479995727539,12871,4704,600
2017-10-05,4365.76,4143.35,4218.66,4321.44,271914958.4,294.99,2552.070068359375,1512.0899658203125,50.790000915527344,1269.9000244140625,16.582000732421875,1.175723671913147,2.3499999046325684,112.822998046875,11913,4678,570
2017-10-06,4422.15,4296.93,4321.44,4371.94,269878225.69,308.33,2549.330078125,1510.219970703125,49.290000915527344,1271.5999755859375,16.733999252319336,1.1712344884872437,2.369999885559082,112.77400207519531,11004,4104,577
2017-10-09,4875.38,4556.15,4611.7,4777.49,518586828.49,296.95,2544.72998046875,1503.56005859375,49.58000183105469,1281.800048828125,16.916000366210938,1.1742464303970337,2.3610000610351562,112.5510025024414,12775,4531,689
2017-10-10,4930.0,4722.81,4777.49,4763.36,475717720.64,298.46,2550.639892578125,1508.010009765625,50.91999816894531,1290.5999755859375,17.155000686645508,1.1741636991500854,2.3450000286102295,112.65799713134766,13683,5021,722
2017-10-11,4874.89,4718.6,4763.36,4824.2,338533507.33,302.86,2555.239990234375,1506.9200439453125,51.29999923706055,1285.800048828125,17.08099937438965,1.1814883947372437,2.3450000286102295,112.34500122070312,15010,5238,738
2017-10-12,5432.63,4814.98,4824.2,5432.62,848641969.34,302.89,2550.929931640625,1505.1600341796875,50.599998474121094,1293.300048828125,17.211000442504883,1.1865493059158325,2.322999954223633,112.43399810791016,21361,6481,947
2017-10-13,5852.78,5391.97,5432.62,5637.26,1211469140.96,336.83,2553.169921875,1502.6600341796875,51.45000076293945,1301.5,17.354999542236328,1.1831799745559692,2.2799999713897705,112.23899841308594,22969,6354,1198
2017-10-16,5795.33,5576.1,5677.35,5759.33,349154669.33,334.23,2557.639892578125,1502.6800537109375,51.869998931884766,1299.9000244140625,17.315000534057617,1.181404709815979,2.306999921798706,111.88200378417969,19758,6244,1165
2017-10-17,5773.32,5521.09,5759.25,5598.58,368658284.35,316.14,2559.360107421875,1497.5,51.880001068115234,1283.0,16.98699951171875,1.1794538497924805,2.2980000972747803,112.19499969482422,18136,6560,1084
2017-10-18,5601.3,5114.87,5598.58,5575.83,654722509.03,313.54,2561.260009765625,1505.1400146484375,52.040000915527344,1279.9000244140625,16.94300079345703,1.1771907806396484,2.3389999866485596,112.21299743652344,15875,5351,869
2017-10-19,5737.41,5517.62,5576.71,5698.65,469774559.06,307.41,2562.10009765625,1502.0400390625,51.290000915527344,1286.9000244140625,17.201000213623047,1.1795234680175781,2.321000099182129,113.01300048828125,15904,5022,854
2017-10-20,6075.32,5611.39,5698.62,5993.11,729487923.01,303.08,2575.2099609375,1509.25,51.470001220703125,1277.4000244140625,17.02199935913086,1.184805989265442,2.38100004196167,112.68000030517578,16545,5287,1026
2017-10-23,6048.98,5644.22,5982.86,5903.61,801148315.46,285.27,2564.97998046875,1497.489990234375,51.900001525878906,1277.699951171875,17.02400016784668,1.175364375114441,2.375999927520752,114.0479965209961,21500,6310,972
2017-10-24,5904.63,5463.41,5903.61,5513.08,811951129.66,296.5,2569.1298828125,1500.4200439453125,52.470001220703125,1275.0,16.906999588012695,1.1759172677993774,2.4059998989105225,113.33999633789062,20861,6432,1014
2017-10-25,5747.96,5375.64,5513.08,5734.0,585738379.88,296.35,2557.14990234375,1493.47998046875,52.18000030517578,1275.4000244140625,16.868000030517578,1.1759034395217896,2.444000005722046,113.94599914550781,19195,6083,1293
2017-10-26,5970.4,5689.92,5734.0,5887.61,547664553.57,295.54,2560.39990234375,1497.4599609375,52.63999938964844,1266.300048828125,16.763999938964844,1.182075023651123,2.4519999027252197,113.55799865722656,17901,6358,959
2017-10-27,5997.83,5692.32,5887.62,5764.56,488283724.04,296.36,2581.070068359375,1508.3199462890625,53.900001525878906,1268.5,16.70199966430664,1.163724422454834,2.427999973297119,114.1240005493164,16620,5380,1020
2017-10-30,6226.18,6018.97,6147.7,6124.28,481600502.95,306.8,2572.830078125,1490.9000244140625,54.150001525878906,1274.0999755859375,16.802000045776367,1.1604562997817993,2.369999885559082,113.73899841308594,19197,5755,970
2017-10-31,6467.2,6090.83,6124.28,6451.24,637838767.02,303.64,2575.260009765625,1502.530029296875,54.380001068115234,1267.0,16.645000457763672,1.1652703285217285,2.375999927520752,112.99600219726562,19952,5978,1108
2017-11-01,6738.74,6355.0,6449.1,6737.78,869798619.79,289.42,2579.360107421875,1492.780029296875,54.29999923706055,1274.0999755859375,17.131999969482422,1.165175199508667,2.375999927520752,113.6500015258789,24280,6284,1315
2017-11-02,7339.91,6737.77,6737.78,7024.81,1663170039.86,284.92,2579.85009765625,1496.550048828125,54.540000915527344,1274.9000244140625,17.0939998626709,1.1628718376159668,2.3469998836517334,114.1520004272461,31548,8175,1942
2017-11-03,7445.62,6938.93,7024.81,7152.12,1120978013.29,304.51,2587.840087890625,1494.9100341796875,55.63999938964844,1266.5,16.79400062561035,1.1661807298660278,2.3429999351501465,114.01599884033203,25837,6509,1613
2017-11-06,7429.7,6934.73,7389.55,6959.23,1148125488.89,296.82,2591.1298828125,1497.9599609375,57.349998474121094,1279.4000244140625,17.19499969482422,1.1614941358566284,2.319999933242798,114.1780014038086,22250,6540,1291
2017-11-07,7222.37,6957.8,6959.27,7102.75,716798409.14,291.84,2590.639892578125,1479.0899658203125,57.20000076293945,1273.699951171875,16.905000686645508,1.1612648963928223,2.306999921798706,113.77100372314453,21738,7121,1302
2017-11-08,7869.1,7026.97,7102.23,7444.36,1632547465.88,307.35,2594.3798828125,1481.72998046875,56.810001373291016,1281.5999755859375,17.106000900268555,1.1601063013076782,2.325000047683716,113.76100158691406,23326,7226,1509
2017-11-09,7457.12,7040.83,7444.36,7129.59,915963933.06,319.66,2584.6201171875,1475.02001953125,57.16999816894531,1285.5999755859375,16.94300079345703,1.15968918800354,2.3310000896453857,113.927001953125,23276,6669,1431
2017-11-10,7318.97,6406.05,7129.59,6565.8,1513421266.51,296.86,2582.300048828125,1475.27001953125,56.7400016784668,1272.4000244140625,16.8439998626709,1.164686679840088,2.4000000953674316,113.375,21567,7788,1194
2017-11-13,6760.15,5828.34,5878.09,6522.45,1135256036.03,314.6,2584.840087890625,1475.0699462890625,56.7599983215332,1277.300048828125,17.023000717163086,1.1661127805709839,2.4000000953674316,113.68599700927734,23564,7089,1300
2017-11-14,6728.59,6419.18,6522.45,6597.06,634604991.54,334.72,2578.8701171875,1471.260009765625,55.70000076293945,1281.5,17.052000045776367,1.1664936542510986,2.38100004196167,113.58499908447266,22447,7243,1553
2017-11-15,7330.06,6596.94,6597.06,7283.22,922959468.47,331.2,2564.6201171875,1464.0899658203125,55.33000183105469,1276.5,16.950000762939453,1.1792869567871094,2.3350000381469727,113.4020004272461,19294,6420,1441
2017-11-17,8000.19,7534.7,7853.68,7699.95,917599923.24,331.72,2578.85009765625,1492.8199462890625,56.54999923706055,1295.800048828125,17.357999801635742,1.1777453422546387,2.3540000915527344,113.02799987792969,22387,6179,1491
2017-11-20,8294.12,7947.28,8042.64,8244.69,617354329.03,367.71,2582.139892578125,1503.4000244140625,56.09000015258789,1274.5999755859375,16.82699966430664,1.1731857061386108,2.371999979019165,112.03800201416016,24169,7180,1697
2017-11-21,8368.36,7819.06,8245.87,8099.97,938345413.24,360.52,2599.030029296875,1518.8900146484375,56.83000183105469,1281.0999755859375,16.948999404907227,1.1741223335266113,2.36299991607666,112.5510025024414,25575,7709,1749
2017-11-22,8304.37,8091.63,8099.92,8234.55,539697375.37,380.84,2597.080078125,1516.760009765625,58.02000045776367,1291.5999755859375,17.10099983215332,1.173722743988037,2.322000026702881,112.34100341796875,21439,7035,1428
2017-11-24,8332.94,7900.17,8013.38,8200.8,595710405.8,470.43,2602.419921875,1519.1600341796875,58.95000076293945,1286.699951171875,16.981000900268555,1.1853959560394287,2.3399999141693115,111.25399780273438,15801,5580,1296
2017-11-27,9733.61,9316.84,9318.42,9733.2,1025175619.87,475.24,2601.419921875,1513.31005859375,58.11000061035156,1293.800048828125,17.009000778198242,1.1926485300064087,2.328000068664551,111.6709976196289,50835,12188,3423
2017-11-28,9969.58,9638.2,9732.63,9906.04,865328615.73,466.27,2627.0400390625,1536.4300537109375,57.9900016784668,1294.699951171875,16.81100082397461,1.1904903650283813,2.3380000591278076,111.16999816894531,58390,13260,3859
2017-11-29,11417.84,8938.7,9906.04,9837.86,2418792360.6,427.42,2626.070068359375,1542.300048828125,57.29999923706055,1282.0999755859375,16.457000732421875,1.184805989265442,2.375999927520752,111.64800262451172,103067,19165,6521
2017-11-30,10689.06,9023.77,9848.05,9946.76,1836210107.31,434.85,2647.580078125,1544.1400146484375,57.400001525878906,1273.199951171875,16.381999969482422,1.18519926071167,2.4170000553131104,112.00199890136719,79336,17111,4851
2017-12-01,10942.8,9420.93,9947.08,10861.47,1353669597.43,461.58,2642.219970703125,1537.02001953125,58.36000061035156,1278.800048828125,16.297000885009766,1.1898245811462402,2.361999988555908,112.55599975585938,54791,11371,3338
2017-12-04,11624.63,10917.81,11244.2,11623.91,1057859226.18,466.93,2639.43994140625,1532.4100341796875,57.470001220703125,1274.300048828125,16.284000396728516,1.1859863996505737,2.378999948501587,112.86399841308594,64783,15597,3258
2017-12-05,11901.87,11486.13,11624.37,11667.13,1048839303.8,453.96,2629.570068359375,1516.760009765625,57.619998931884766,1261.5999755859375,15.972999572753906,1.1867746114730835,2.3559999465942383,112.4990005493164,60623,14118,3272
2017-12-06,13843.2,11661.76,11667.13,13749.57,2437037791.81,422.48,2629.27001953125,1508.8800048828125,55.959999084472656,1262.800048828125,15.868000030517578,1.1832919120788574,2.3299999237060547,112.46399688720703,70078,15443,4105
2017-12-07,16879.26,13401.61,13750.09,16850.31,4510225316.19,421.15,2636.97998046875,1520.469970703125,56.689998626708984,1249.800048828125,15.71500015258789,1.1804285049438477,2.375999927520752,112.29100036621094,131165,21417,8918
2017-12-08,17294.85,13906.1,16867.98,16047.61,4546014731.58,451.74,2651.5,1521.719970703125,57.36000061035156,1245.199951171875,15.736000061035156,1.1772184371948242,2.382999897003174,113.1729965209961,123795,19987,6967
2017-12-11,17399.18,15024.56,15060.45,16732.47,2634267594.52,513.29,2659.989990234375,1519.8399658203125,57.9900016784668,1243.699951171875,15.696999549865723,1.1769968271255493,2.384999990463257,113.54299926757812,108907,17911,5457
2017-12-12,17560.65,16254.53,16733.29,17083.9,2246138895.89,656.52,2664.110107421875,1516.1199951171875,57.13999938964844,1238.5,15.581999778747559,1.1777591705322266,2.4030001163482666,113.54000091552734,101337,21349,9353
2017-12-13,17267.96,15669.86,17083.9,16286.82,2576055941.69,699.09,2662.85009765625,1524.449951171875,56.599998474121094,1245.4000244140625,15.784000396728516,1.1742602586746216,2.3489999771118164,113.54499816894531,79883,20739,8029
2017-12-14,16941.08,16023.64,16286.82,16467.91,1773813863.46,693.58,2652.010009765625,1506.949951171875,57.040000915527344,1253.800048828125,15.850000381469727,1.1835860013961792,2.3459999561309814,112.78199768066406,62363,18887,6187
2017-12-15,17987.03,16442.2,16467.91,17604.85,2682351213.91,684.27,2675.81005859375,1530.4200439453125,57.29999923706055,1254.300048828125,15.977999687194824,1.1774957180023193,2.3550000190734863,112.39600372314453,50766,15099,4491
2017-12-18,19221.1,18114.42,19065.71,18972.32,2597510049.89,785.99,2690.159912109375,1548.9200439453125,57.15999984741211,1262.199951171875,16.1200008392334,1.1743566989898682,2.3919999599456787,112.71600341796875,54379,15436,4800
2017-12-19,19021.97,16812.8,18971.19,17523.7,3136709262.09,812.5,2681.469970703125,1536.75,57.459999084472656,1260.699951171875,16.06599998474121,1.1784253120422363,2.4630000591278076,112.56800079345703,60352,16220,5293
2017-12-20,17813.6,15642.69,17521.73,16461.97,3791752510.78,799.17,2679.25,1540.0799560546875,58.09000015258789,1266.0999755859375,16.187999725341797,1.1841325759887695,2.496999979019165,112.98300170898438,59920,16230,7672
2017-12-21,17301.83,14952.98,16461.09,15632.12,2619295475.76,789.39,2684.570068359375,1547.1099853515625,58.36000061035156,1267.300048828125,16.152000427246094,1.1878176927566528,2.4809999465942383,113.24099731445312,54466,14219,5012
2017-12-22,15823.72,10875.71,15632.12,13664.97,6245731508.4,657.83,2683.340087890625,1542.9300537109375,58.470001220703125,1275.4000244140625,16.35700035095215,1.1857331991195679,2.484999895095825,113.322998046875,54479,13714,4487
2017-12-26,16094.67,13748.49,13830.19,15756.56,2198577125.17,753.48,2680.5,1544.22998046875,59.970001220703125,1284.0999755859375,16.520000457763672,1.187253713607788,2.4670000076293945,113.3030014038086,56480,9211,2563
2017-12-27,16514.59,14534.66,15757.02,15416.64,2162831128.76,739.94,2682.6201171875,1543.93994140625,59.63999938964844,1287.0,16.618999481201172,1.1857894659042358,2.4140000343322754,113.2030029296875,35020,10472,2685
2017-12-28,15505.51,13466.07,15416.34,14398.7,2425912717.56,716.69,2687.5400390625,1548.9300537109375,59.84000015258789,1294.0999755859375,16.832000732421875,1.1900794506072998,2.431999921798706,113.21700286865234,32036,9948,2604
2017-12-29,15109.81,13951.08,14398.45,14392.57,1733583750.2,739.6,2673.610107421875,1535.510009765625,60.41999816894531,1306.300048828125,17.059999465942383,1.1941723823547363,2.4049999713897705,112.875,27966,9407,2622
2018-01-02,15306.13,12934.16,13444.88,14754.13,1956783037.35,861.97,2695.81005859375,1550.010009765625,60.369998931884766,1313.699951171875,17.121000289916992,1.2011579275131226,2.4649999141693115,112.7699966430664,34560,12134,3386
2018-01-03,15435.01,14579.71,14754.09,15156.62,1604206990.04,941.1,2713.06005859375,1552.5799560546875,61.630001068115234,1316.199951171875,17.184999465942383,1.2063454389572144,2.447000026702881,112.24400329589844,40642,12996,4215
2018-01-04,15408.66,14244.67,15156.49,15180.08,1656714736.62,944.83,2723.989990234375,1555.719970703125,62.0099983215332,1319.4000244140625,17.18899917602539,1.2010425329208374,2.453000068664551,112.60700225830078,37235,14386,5064
2018-01-05,17126.95,14832.36,15180.08,16954.78,2283988962.92,963.88,2743.14990234375,1560.010009765625,61.439998626708984,1320.300048828125,17.204999923706055,1.2068840265274048,2.4760000705718994,112.78299713134766,32955,13619,4523
2018-01-08,16302.92,13902.31,16228.26,14976.17,2166366561.33,1136.11,2747.7099609375,1561.81005859375,61.72999954223633,1318.5999755859375,17.06399917602539,1.2037460803985596,2.4800000190734863,113.15399932861328,40064,13760,3888
2018-01-09,15390.28,14221.55,14976.17,14468.5,1486802326.34,1289.24,2751.2900390625,1560.0999755859375,62.959999084472656,1311.699951171875,16.93600082397461,1.1970456838607788,2.5460000038146973,113.14099884033203,41489,14505,3754
2018-01-10,14919.49,13450.54,14468.09,14919.49,2025083791.13,1248.99,2748.22998046875,1559.800048828125,63.56999969482422,1317.4000244140625,16.96299934387207,1.1929330825805664,2.549999952316284,112.75499725341797,49062,15864,3307
2018-01-11,14979.96,12825.95,14920.36,13308.06,2373494121.74,1139.32,2767.56005859375,1586.7900390625,63.79999923706055,1320.5999755859375,16.893999099731445,1.1956144571304321,2.5309998989105225,111.44400024414062,36625,15005,3019
2018-01-12,14129.08,12851.91,13308.06,13841.19,1402292716.89,1261.03,2786.239990234375,1591.969970703125,64.30000305175781,1333.4000244140625,17.069000244140625,1.2042099237442017,2.552000045776367,111.29399871826172,32988,13533,2462
2018-01-16,13648.84,10032.69,13634.6,11282.49,3842651741.45,1050.26,2776.419921875,1572.969970703125,63.72999954223633,1335.4000244140625,17.121999740600586,1.2268433570861816,2.5439999103546143,110.58100128173828,36107,13290,2411
2018-01-17,11736.3,9205.38,11282.49,11162.7,3666978316.26,1024.69,2802.56005859375,1586.6600341796875,63.970001220703125,1338.0,17.104999542236328,1.227129340171814,2.578000068664551,110.38800048828125,42533,14710,2774
2018-01-18,12018.43,10642.33,11162.7,11175.52,2357251805.09,1012.97,2798.030029296875,1576.72998046875,63.95000076293945,1326.0,16.89299964904785,1.218397855758667,2.6110000610351562,111.3759994506836,29780,12835,2424
2018-01-19,11780.49,10867.18,11175.52,11521.76,1264875700.45,1037.36,2810.300048828125,1597.6300048828125,63.369998931884766,1331.9000244140625,16.975000381469727,1.2236607074737549,2.63700008392334,111.0260009765625,23859,10400,1833
2018-01-22,11913.74,10067.76,11549.98,10814.52,1811992345.95,999.64,2832.969970703125,1605.1700439453125,63.4900016784668,1330.9000244140625,16.930999755859375,1.2255502939224243,2.6649999618530273,110.68399810791016,25069,9605,1681
2018-01-23,11388.52,9980.5,10814.52,10858.23,1710180828.64,984.47,2839.1298828125,1610.7099609375,64.47000122070312,1335.699951171875,16.854999542236328,1.2256253957748413,2.624000072479248,110.96600341796875,20307,9632,1972
2018-01-24,11531.6,10506.55,10853.78,11429.02,1286435482.05,1061.78,2837.5400390625,1601.77001953125,65.61000061035156,1355.9000244140625,17.424999237060547,1.2310267686843872,2.6540000438690186,110.10700225830078,20963,10176,1732
2018-01-25,11741.92,10930.34,11428.11,11175.87,1061064251.44,1046.37,2839.25,1601.6700439453125,65.51000213623047,1362.4000244140625,17.551000595092773,1.239111304283142,2.621000051498413,109.32599639892578,20665,8847,1715
2018-01-26,11656.54,10346.86,11175.87,11104.2,1560135332.27,1048.58,2872.8701171875,1608.06005859375,66.13999938964844,1351.5999755859375,17.381999969482422,1.239234209060669,2.6619999408721924,109.7040023803711,17277,7572,1466
2018-01-30,11263.7,9871.21,11234.32,10107.26,1720894077.2,1063.75,2822.429931640625,1582.8199462890625,64.5,1335.4000244140625,17.01300048828125,1.2381141185760498,2.7260000705718994,108.9260025024414,18539,8177,1275
2018-01-31,10377.96,9698.13,10107.4,10226.86,1230902973.11,1111.31,2823.81005859375,1574.97998046875,64.7300033569336,1339.0,17.20400047302246,1.2409565448760986,2.7200000286102295,108.73200225830078,23166,8547,1313
2018-02-01,10280.84,8726.95,10226.86,9114.72,1964308989.29,1026.19,2821.97998046875,1579.8699951171875,65.80000305175781,1344.300048828125,17.118000030517578,1.241865873336792,2.7730000019073486,109.20099639892578,24795,9027,1236
2018-02-02,9147.93,7786.2,9114.73,8870.82,2768759876.15,917.47,2762.1298828125,1547.27001953125,65.44999694824219,1333.699951171875,16.676000595092773,1.2510008811950684,2.8540000915527344,109.40599822998047,27252,8150,1267
2018-02-05,8391.29,6627.31,8218.05,6937.08,2534149181.03,695.08,2648.93994140625,1491.0899658203125,64.1500015258789,1333.0,16.638999938964844,1.244694471359253,2.7939999103546143,110.03500366210938,33650,7642,1185
2018-02-06,7932.38,5968.36,6936.43,7701.25,3397596513.74,785.01,2695.139892578125,1507.1700439453125,63.38999938964844,1326.0999755859375,16.54800033569336,1.2367818355560303,2.7679998874664307,109.09500122070312,30039,8672,1383
2018-02-07,8572.68,7208.86,7701.25,7592.72,2159765331.36,751.81,2681.659912109375,1507.969970703125,61.790000915527344,1311.5999755859375,16.20599937438965,1.2381294965744019,2.8440001010894775,109.62699890136719,21567,8102,1249
2018-02-08,8643.94,7590.48,7593.78,8260.69,1594673973.51,813.55,2581.0,1463.7900390625,61.150001525878906,1316.9000244140625,16.31399917602539,1.2268133163452148,2.8510000705718994,109.19599914550781,21085,7570,1190
2018-02-09,8743.2,7775.36,8259.26,8696.83,1348072086.15,877.88,2619.550048828125,1477.8399658203125,59.20000076293945,1313.0999755859375,16.115999221801758,1.2260762453079224,2.8289999961853027,108.52899932861328,22483,6914,1012
2018-02-12,8997.34,8084.41,8084.61,8911.27,1085921871.17,865.27,2656.0,1490.97998046875,59.290000915527344,1324.199951171875,16.54800033569336,1.2252799272537231,2.8570001125335693,108.80000305175781,20137,7168,1025
2018-02-13,8955.15,8379.35,8911.17,8544.69,853320352.71,840.98,2662.93994140625,1494.949951171875,59.189998626708984,1328.0999755859375,16.506999969482422,1.2303755283355713,2.8399999141693115,108.69000244140625,19654,6947,1006
2018-02-14,9508.22,8542.98,8544.69,9485.64,1220863360.18,920.11,2698.6298828125,1522.0999755859375,60.599998474121094,1355.5,16.857999801635742,1.235376238822937,2.9130001068115234,107.76399993896484,18805,6939,1003
2018-02-15,10223.58,9363.38,9485.64,10033.75,1666668487.88,927.95,2731.199951171875,1537.199951171875,61.34000015258789,1352.0999755859375,16.777000427246094,1.2467273473739624,2.8910000324249268,106.58699798583984,21559,10138,1580
2018-02-16,10303.14,9720.38,10033.75,10188.73,1061827697.26,938.02,2732.219970703125,1543.550048828125,61.68000030517578,1353.199951171875,16.69499969482422,1.2503595352172852,2.877000093460083,106.11100006103516,17030,5395,1438
2018-02-20,11802.23,11130.95,11182.28,11256.43,1640343867.77,885.52,2716.260009765625,1529.989990234375,61.900001525878906,1328.800048828125,16.424999237060547,1.2398641109466553,2.8929998874664307,106.70899963378906,26099,7147,1074
2018-02-21,11295.58,10256.21,11256.78,10481.66,1982721124.63,840.1,2701.330078125,1531.8399658203125,61.68000030517578,1330.0,16.604000091552734,1.233532428741455,2.943000078201294,107.38099670410156,11335,6982,969
2018-02-22,10941.57,9757.19,10481.66,9847.96,1795951829.82,804.63,2703.9599609375,1529.989990234375,62.77000045776367,1330.5999755859375,16.57900047302246,1.2281843423843384,2.9170000553131104,107.55500030517578,11019,7016,897
2018-02-23,10420.67,9604.0,9847.96,10175.51,1399448203.16,854.7,2747.300048828125,1549.18994140625,63.54999923706055,1328.199951171875,16.47599983215332,1.2326656579971313,2.871000051498413,106.81400299072266,9067,5264,806
2018-02-26,10457.51,9411.82,9610.11,10326.5,1181729273.47,867.62,2779.60009765625,1559.3299560546875,63.90999984741211,1330.699951171875,16.54199981689453,1.228712558746338,2.8589999675750732,107.0739974975586,14366,8098,903
2018-02-27,10879.38,10154.24,10326.5,10594.76,1060840699.02,871.1,2744.280029296875,1536.469970703125,63.0099983215332,1315.5,16.34600067138672,1.2315573692321777,2.9079999923706055,107.06900024414062,15607,9407,940
2018-02-28,11067.76,10303.14,10594.76,10334.44,1126074675.67,853.31,2713.830078125,1512.449951171875,61.63999938964844,1315.5,16.323999404907227,1.2230321168899536,2.868000030517578,107.4260025024414,12635,7914,788
2018-03-01,11090.3,10247.56,10334.44,10929.37,952472120.03,872.05,2677.669921875,1507.3900146484375,60.9900016784668,1302.9000244140625,16.200000762939453,1.2191256284713745,2.803999900817871,106.63999938964844,9393,5048,718
2018-03-02,11191.94,10801.45,10929.37,11043.12,852908489.64,857.06,2691.25,1533.1700439453125,61.25,1321.0999755859375,16.392000198364258,1.2270842790603638,2.8570001125335693,106.16300201416016,18595,6056,627
2018-03-05,11694.15,11431.55,11503.94,11440.73,791471905.1,845.58,2720.93994140625,1546.050048828125,62.56999969482422,1318.0999755859375,16.33799934387207,1.2315422296524048,2.88100004196167,105.55599975585938,8735,4858,1079
2018-03-06,11441.65,10589.28,11440.33,10735.45,1210081181.36,815.14,2728.1201171875,1562.199951171875,62.599998474121094,1333.5999755859375,16.71500015258789,1.2336541414260864,2.877000093460083,106.25,21173,4812,1093
2018-03-07,10913.7,9470.73,10735.45,9928.56,1858869115.0,751.13,2726.800048828125,1574.530029296875,61.150001525878906,1326.0,16.42799949645996,1.2416653633117676,2.882999897003174,105.53700256347656,17197,4859,1057
2018-03-08,10119.21,9086.85,9928.56,9316.72,1492236089.97,698.83,2738.969970703125,1571.969970703125,60.119998931884766,1319.9000244140625,16.43600082397461,1.2414649724960327,2.865999937057495,106.18599700927734,8786,4642,780
2018-03-09,9433.38,8393.45,9316.77,9252.76,2081621422.7,726.92,2786.570068359375,1597.1400146484375,62.040000915527344,1322.4000244140625,16.54599952697754,1.2306632995605469,2.8940000534057617,106.40599822998047,8126,4098,689
2018-03-12,9907.41,8796.52,9543.98,9142.15,1435404200.39,697.02,2783.02001953125,1601.06005859375,61.36000061035156,1319.4000244140625,16.47100067138672,1.2308752536773682,2.869999885559082,106.89099884033203,10862,5947,740
2018-03-13,9486.12,8856.65,9142.27,9160.12,1228556284.3,689.96,2765.31005859375,1592.050048828125,60.709999084472656,1325.9000244140625,16.55900001525879,1.2339584827423096,2.8480000495910645,106.26000213623047,10493,6391,761
2018-03-14,9360.66,7966.94,9160.12,8217.7,1385572511.72,613.15,2749.47998046875,1584.31005859375,60.959999084472656,1324.4000244140625,16.466999053955078,1.239234209060669,2.816999912261963,106.50800323486328,9510,7329,915
